date,P,T,E,Qls,Qmm
20/09/2000,0.2,5.8361,2.901,7873.125,0.2223
21/09/2000,0,6.6139,2.863,7958.125,0.2247
22/09/2000,0.01,6.7111,2.824,7929.791667,0.2239
23/09/2000,0.01,7.18885,2.785,7671.25,0.2166
24/09/2000,0.19,9.4917,2.746,7529.583333,0.2126
25/09/2000,0.02,8.42225,2.707,7327.708333,0.2069
26/09/2000,2.04,8.55555,2.667,7299.375,0.2061
27/09/2000,24.13,6.375,2.627,10965,0.3096
28/09/2000,0.79,5.29165,2.588,16118.125,0.4551
29/09/2000,0.06,9.44445,2.548,12512.70833,0.3533
30/09/2000,0,11.97225,2.507,10136.25,0.2862
01/10/2000,0,12.88335,2.467,9077.291667,0.2563
02/10/2000,0,13.1472,2.427,8588.541667,0.2425
03/10/2000,0,12.09445,2.386,8273.333333,0.2336
04/10/2000,0,12.7361,2.346,7986.458333,0.2255
05/10/2000,0,12.16665,2.305,7844.791667,0.2215
06/10/2000,0.04,12.2,2.264,7699.583333,0.2174
07/10/2000,0,12.75,2.224,7586.25,0.2142
08/10/2000,0,12.425,2.183,7444.583333,0.2102
09/10/2000,0,12.6,2.142,7327.708333,0.2069
10/10/2000,0,13.6722,2.101,7299.375,0.2061
11/10/2000,0.03,12.55,2.06,7186.041667,0.2029
12/10/2000,0,11.78055,2.02,7101.041667,0.2005
13/10/2000,0.02,11.1,1.979,7044.375,0.1989
14/10/2000,4.28,8.3333,1.938,7044.375,0.1989
15/10/2000,12.91,8.8111,1.897,7586.25,0.2142
16/10/2000,41.64,8.68055,1.856,12969.58333,0.3662
17/10/2000,4.2,5.5083,1.816,44090.20833,1.2449
18/10/2000,7.19,2.9889,1.775,29201.04167,0.8245
19/10/2000,1.7,3.9833,1.735,20899.375,0.5901
20/10/2000,0.98,7.33335,1.694,19210,0.5424
21/10/2000,0.2,8.84445,1.654,16320,0.4608
22/10/2000,0.3,6.3472,1.614,14400.41667,0.4066
23/10/2000,0.13,6.05835,1.574,13111.25,0.3702
24/10/2000,0.38,6.56945,1.534,12225.83333,0.3452
25/10/2000,0,6.41385,1.495,11567.08333,0.3266
26/10/2000,0.53,4.88055,1.455,11078.33333,0.3128
27/10/2000,0.41,0.4333,1.416,10621.45833,0.2999
28/10/2000,0,1.0972,1.377,10277.91667,0.2902
29/10/2000,0,2.27225,1.338,10076.04167,0.2845
30/10/2000,0,3.5861,1.299,9877.708333,0.2789
31/10/2000,0,7.1389,1.261,9590.833333,0.2708
01/11/2000,6.12,6.53055,1.222,9388.958333,0.2651
02/11/2000,15.43,3.6,1.184,12569.375,0.3549
03/11/2000,11.49,2.94445,1.147,22847.29167,0.6451
04/11/2000,11.59,1.7417,1.109,26796.25,0.7566
05/11/2000,3.49,2.6,1.072,23676.04167,0.6685
06/11/2000,22.04,2.1111,1.035,28485.625,0.8043
07/11/2000,1.09,-1.20555,0.999,32923.33333,0.9296
08/11/2000,7,-1.94165,0.963,25365.41667,0.7162
09/11/2000,3.2,-1.12225,0.927,22932.29167,0.6475
10/11/2000,8.61,-2.06945,0.891,20757.70833,0.5861
11/11/2000,5.66,-2.6222,0.856,20297.29167,0.5731
12/11/2000,16.22,-2.64445,0.821,20669.16667,0.5836
13/11/2000,5.14,-3.9611,0.787,20042.29167,0.5659
14/11/2000,5.63,-4.7472,0.753,18636.25,0.5262
15/11/2000,5.06,-7.1889,0.719,17694.16667,0.4996
16/11/2000,1.94,-3.30555,0.686,16546.66667,0.4672
17/11/2000,3.49,-2.99725,0.653,16635.20833,0.4697
18/11/2000,3.15,-3.6889,0.62,16833.54167,0.4753
19/11/2000,3.41,-3.33335,0.588,16089.79167,0.4543
20/11/2000,11.12,-2.4361,0.557,15916.25,0.4494
21/11/2000,7.26,-2.5167,0.526,16433.33333,0.464
22/11/2000,18.56,-0.1639,0.495,18466.25,0.5214
23/11/2000,6.69,-1.8611,0.465,29487.91667,0.8326
24/11/2000,1.47,-5.9028,0.435,27540,0.7776
25/11/2000,7.31,-4.95555,0.406,21986.66667,0.6208
26/11/2000,11.29,-6.1889,0.377,20527.5,0.5796
27/11/2000,10.7,-6.63335,0.349,18494.58333,0.5222
28/11/2000,16.85,-3.7722,0.321,17920.83333,0.506
29/11/2000,2.58,-3.74165,0.294,18264.375,0.5157
30/11/2000,0.59,-4.69445,0.267,17835.83333,0.5036
01/12/2000,0,-4.1611,0.241,15346.04167,0.4333
02/12/2000,0,-4.0111,0.215,13313.125,0.3759
03/12/2000,0,-2.4278,0.19,13026.25,0.3678
04/12/2000,0.05,-2.51385,0.166,13454.79167,0.3799
05/12/2000,1.01,-4.50275,0.142,13915.20833,0.3929
06/12/2000,12.25,-2.1222,0.118,15374.375,0.4341
07/12/2000,2.51,-1.94445,0.096,23017.29167,0.6499
08/12/2000,7.45,-3.5278,0.073,21186.25,0.5982
09/12/2000,3.68,-0.66945,0.052,21214.58333,0.599
10/12/2000,0.09,-1.11665,0.031,22818.95833,0.6443
11/12/2000,0.3,0.3139,0.01,21643.125,0.6111
12/12/2000,5.84,2.1861,0,21356.25,0.603
13/12/2000,4.88,0.6361,0,25393.75,0.717
14/12/2000,1.18,-5.63335,0,27741.875,0.7833
15/12/2000,0.19,-10.14445,0,20042.29167,0.5659
16/12/2000,0.07,-7.30835,0,15459.375,0.4365
17/12/2000,0.18,-5.5,0,14170.20833,0.4001
18/12/2000,0.47,-6.0778,0,17177.08333,0.485
19/12/2000,5.86,-7.4,0,22330.20833,0.6305
20/12/2000,1.7,-5.925,0,22903.95833,0.6467
21/12/2000,8.77,-4.65275,0,22903.95833,0.6467
22/12/2000,6.42,-4.77225,0,22043.33333,0.6224
23/12/2000,4.03,-6.6,0,20786.04167,0.5869
24/12/2000,1.08,-9.03885,0,17463.95833,0.4931
25/12/2000,0.4,-12.10555,0,16320,0.4608
26/12/2000,0.07,-14.325,0,13167.91667,0.3718
27/12/2000,0.43,-12.15555,0,16174.79167,0.4567
28/12/2000,1.1,-11.4,0,22043.33333,0.6224
29/12/2000,11.63,-9.06115,0,24334.79167,0.6871
30/12/2000,14.72,-3.99165,0,26452.70833,0.7469
31/12/2000,4.23,-4.94165,0,22702.08333,0.641
01/01/2001,3.65,-4.7917,0,20527.5,0.5796
02/01/2001,5.43,-3.44165,0,20499.16667,0.5788
03/01/2001,4.71,-0.575,0,20042.29167,0.5659
04/01/2001,1.29,-1.08055,0,19868.75,0.561
05/01/2001,9.65,-3.0722,0,18781.45833,0.5303
06/01/2001,3.39,-6.78055,0,17722.5,0.5004
07/01/2001,1.91,-10.5889,0,16518.33333,0.4664
08/01/2001,15.51,-9.84165,0,15774.58333,0.4454
09/01/2001,37.21,-4.7861,0,15604.58333,0.4406
10/01/2001,16.71,-4.38335,0,16291.66667,0.46
11/01/2001,3.91,-6.42775,0,15976.45833,0.4511
12/01/2001,1.37,-4.4972,0,16291.66667,0.46
13/01/2001,6.66,-4.5,0,16348.33333,0.4616
14/01/2001,7.23,-7.175,0,16259.79167,0.4591
15/01/2001,18.73,-5.85,0,15887.91667,0.4486
16/01/2001,11.57,-2.0556,0,15976.45833,0.4511
17/01/2001,3.1,-0.21665,0,16518.33333,0.4664
18/01/2001,2.66,0.6389,0,16546.66667,0.4672
19/01/2001,0.37,0.2083,0,17120.41667,0.4834
20/01/2001,0.19,-0.9972,0,17233.75,0.4866
21/01/2001,18.26,-2.16115,0,17407.29167,0.4915
22/01/2001,10.34,-3.6583,0,17322.29167,0.4891
23/01/2001,4.83,-6.47225,0,17035.41667,0.481
24/01/2001,0.01,-9.8583,0,16861.875,0.4761
25/01/2001,0.14,-8.35555,0,16089.79167,0.4543
26/01/2001,1.25,-4.55,0,15087.5,0.426
27/01/2001,0.53,-5.64165,0,15261.04167,0.4309
28/01/2001,0.04,-5.3611,0,14974.16667,0.4228
29/01/2001,0.34,-2.8583,0,15002.5,0.4236
30/01/2001,1.69,1.7611,0,14945.83333,0.422
31/01/2001,10.06,-2.39445,0,16231.45833,0.4583
01/02/2001,5.3,-14.7528,0,15802.91667,0.4462
02/02/2001,1.59,-20.84165,0,10306.25,0.291
03/02/2001,0.09,-20.64445,0,8588.541667,0.2425
04/02/2001,0.19,-17.2861,0,7157.708333,0.2021
05/02/2001,0.05,-14.19725,0,6297.083333,0.1778
06/02/2001,0.02,-12.85275,0,8301.666667,0.2344
07/02/2001,0,-11.39445,0,10593.125,0.2991
08/02/2001,0,-10.23335,0,12023.95833,0.3395
09/02/2001,0.58,-8.20275,0.012,13454.79167,0.3799
10/02/2001,0.31,-7.75835,0.032,14315.41667,0.4042
11/02/2001,0.39,-4.2889,0.053,15459.375,0.4365
12/02/2001,0.14,-5.24445,0.075,14885.625,0.4203
13/02/2001,4.01,-7.6889,0.097,15459.375,0.4365
14/02/2001,2.06,-9.24725,0.12,13600,0.384
15/02/2001,0.74,-10.2222,0.143,12884.58333,0.3638
16/02/2001,5.09,-7.8,0.167,13741.66667,0.388
17/02/2001,7.06,-7.55835,0.192,15459.375,0.4365
18/02/2001,7.17,-4.3139,0.217,17177.08333,0.485
19/02/2001,2.45,-2.6583,0.242,17750.83333,0.5012
20/02/2001,3.32,-2.86945,0.269,18607.91667,0.5254
21/02/2001,1.19,-1.00835,0.295,17750.83333,0.5012
22/02/2001,10.8,-1.08055,0.323,20325.625,0.5739
23/02/2001,1.2,-0.75,0.35,23332.5,0.6588
24/02/2001,3.15,-0.675,0.379,24621.66667,0.6952
25/02/2001,0.39,-2.40835,0.407,26052.5,0.7356
26/02/2001,1.25,-3.73055,0.437,26226.04167,0.7405
27/02/2001,5.13,-4.6778,0.466,24221.45833,0.6839
28/02/2001,8.17,-6.86945,0.497,21157.91667,0.5974
01/03/2001,15.74,-9.0639,0.527,19153.33333,0.5408
02/03/2001,10.66,-10.95835,0.558,18236.04167,0.5149
03/03/2001,0.61,-13.44165,0.59,17007.08333,0.4802
04/03/2001,0.87,-9.21385,0.622,18696.45833,0.5279
05/03/2001,2.18,-3.4361,0.655,17492.29167,0.4939
06/03/2001,13.14,0.98055,0.687,19868.75,0.561
07/03/2001,4.11,-0.3361,0.721,28914.16667,0.8164
08/03/2001,12.78,-1.52775,0.754,31205.625,0.8811
09/03/2001,8.5,1.8583,0.789,38650.20833,1.0913
10/03/2001,3.94,3.7639,0.823,53535.83333,1.5116
11/03/2001,1.56,4.47775,0.858,65559.79167,1.8511
12/03/2001,0.33,3.74445,0.893,78444.375,2.2149
13/03/2001,12.61,-1.2528,0.929,80735.83333,2.2796
14/03/2001,3.54,-3.1889,0.965,73865,2.0856
15/03/2001,4.78,-2.10835,1.001,62698.125,1.7703
16/03/2001,22.98,-0.6472,1.037,57258.125,1.6167
17/03/2001,11.38,-2.9639,1.074,58975.83333,1.6652
18/03/2001,9.9,-2.84165,1.111,55540.41667,1.5682
19/03/2001,2.87,-1.06945,1.149,54970.20833,1.5521
20/03/2001,1.54,0.4889,1.187,52678.75,1.4874
21/03/2001,10.53,0.66945,1.225,53248.95833,1.5035
22/03/2001,3.4,-0.52775,1.263,60980.41667,1.7218
23/03/2001,4.19,-1.825,1.301,60980.41667,1.7218
24/03/2001,3.26,-2.0833,1.34,56401.04167,1.5925
25/03/2001,7.47,0.9,1.379,56687.91667,1.6006
26/03/2001,1.71,1.925,1.418,65276.45833,1.8431
27/03/2001,10.23,0.7139,1.457,68995.20833,1.9481
28/03/2001,11.16,0.40275,1.497,75869.58333,2.1422
29/03/2001,10.36,-1.24725,1.536,78731.25,2.223
30/03/2001,1.05,-0.31115,1.576,74151.875,2.0937
31/03/2001,6.74,-0.77775,1.616,70712.91667,1.9966
01/04/2001,6.82,-2.20275,1.656,67277.5,1.8996
02/04/2001,13.14,-2.03335,1.697,65276.45833,1.8431
03/04/2001,6.34,-0.66945,1.737,61841.04167,1.7461
04/04/2001,6.36,-1.52775,1.778,56971.25,1.6086
05/04/2001,11.73,2.8722,1.818,58975.83333,1.6652
06/04/2001,1.5,7.4611,1.859,80448.95833,2.2715
07/04/2001,0.41,6.225,1.899,139424.7917,3.9367
08/04/2001,0.03,2.8889,1.94,177788.125,5.0199
09/04/2001,0.17,-0.2639,1.981,155171.0417,4.3813
10/04/2001,0.2,2.0028,2.022,135132.2917,3.8155
11/04/2001,0.11,2.9722,2.063,123391.6667,3.484
12/04/2001,0.15,5.1472,2.104,121673.9583,3.4355
13/04/2001,0.37,7.25,2.144,134271.6667,3.7912
14/04/2001,0.08,7.73335,2.185,157462.5,4.446
15/04/2001,6.22,6.65555,2.226,187237.2917,5.2867
16/04/2001,2.7,4.9139,2.267,263103.3333,7.4288
17/04/2001,7.11,4.1389,2.307,267112.5,7.542
18/04/2001,0.29,7.0139,2.348,248504.5833,7.0166
19/04/2001,0,8.98335,2.389,274557.0833,7.7522
20/04/2001,0.4,10.475,2.429,340690.625,9.6195
21/04/2001,5.92,8.5472,2.469,389360.2083,10.9937
22/04/2001,5.94,4.43055,2.51,415125.8333,11.7212
23/04/2001,0.91,3.70835,2.55,349279.1667,9.862
24/04/2001,0.63,2.9111,2.59,294882.7083,8.3261
25/04/2001,1.29,4.6,2.63,257380,7.2672
26/04/2001,1.25,4.0278,2.669,236193.75,6.669
27/04/2001,3.94,2.89445,2.709,223882.9167,6.3214
28/04/2001,0.4,1.95275,2.748,205845.2083,5.8121
29/04/2001,0.14,3.525,2.787,192103.5417,5.4241
30/04/2001,2.1,6.6139,2.826,194395,5.4888
01/05/2001,2.97,6.2667,2.865,203840.625,5.7555
02/05/2001,5.46,4.7,2.903,221878.3333,6.2648
03/05/2001,1.07,6.2389,2.942,239342.2917,6.7579
04/05/2001,0.37,7.97225,2.98,256519.375,7.2429
05/05/2001,1.34,9.3167,3.017,280567.2917,7.9219
06/05/2001,1.78,12.2,3.055,317786.6667,8.9728
07/05/2001,7.43,10.63885,3.092,423714.375,11.9637
08/05/2001,1.38,9.5861,3.129,475249.1667,13.4188
09/05/2001,1.15,11.30275,3.165,460933.75,13.0146
10/05/2001,5.6,7.83055,3.201,486699.375,13.7421
11/05/2001,1.55,3.16945,3.237,446618.3333,12.6104
12/05/2001,0.47,2.0833,3.273,360729.375,10.1853
13/05/2001,0.59,3.78885,3.308,303471.25,8.5686
14/05/2001,0.21,6.81385,3.343,269974.1667,7.6228
15/05/2001,0.86,7.96945,3.377,261385.625,7.3803
16/05/2001,1.38,6.96115,3.411,272839.375,7.7037
17/05/2001,6.4,9.01945,3.445,271691.875,7.6713
18/05/2001,15.62,2.33335,3.478,314925,8.892
19/05/2001,2.61,0.7417,3.511,263390.2083,7.4369
20/05/2001,1.13,4.45,3.544,228462.2917,6.4507
21/05/2001,0.54,5.8889,3.576,216151.4583,6.1031
22/05/2001,0.28,9.10555,3.607,205845.2083,5.8121
23/05/2001,9.94,5.5528,3.638,225887.5,6.378
24/05/2001,9.22,1.1222,3.669,214433.75,6.0546
25/05/2001,4.49,3.44725,3.699,200405.2083,5.6585
26/05/2001,0.46,5.2667,3.729,188094.375,5.3109
27/05/2001,7.54,7.8639,3.758,182371.0417,5.1493
28/05/2001,13.72,3.83885,3.787,221591.4583,6.2567
29/05/2001,5.62,4.45835,3.815,217298.9583,6.1355
30/05/2001,0.67,5.86945,3.843,204127.5,5.7636
31/05/2001,0.77,7.6361,3.87,201552.7083,5.6909
01/06/2001,0.88,10.51945,3.897,208706.875,5.8929
02/06/2001,6.22,10.25555,3.923,259954.7917,7.3399
03/06/2001,0.41,9.9639,3.949,285150.2083,8.0513
04/06/2001,0.36,11.7278,3.974,300609.5833,8.4878
05/06/2001,0.25,14.025,3.998,326375.2083,9.2153
06/06/2001,0,14.10555,4.022,352140.8333,9.9428
07/06/2001,0,13.99165,4.045,357867.7083,10.1045
08/06/2001,0,14.6472,4.068,340690.625,9.6195
09/06/2001,1.1,13.49725,4.09,332102.0833,9.377
10/06/2001,2.28,10.39165,4.112,317786.6667,8.9728
11/06/2001,0.03,12.0389,4.133,286294.1667,8.0836
12/06/2001,0.01,14.2028,4.154,265968.5417,7.5097
13/06/2001,0.21,14.875,4.173,258523.9583,7.2995
14/06/2001,2.13,14.5,4.192,249935.4167,7.057
15/06/2001,24.37,12.5861,4.211,259954.7917,7.3399
16/06/2001,2.9,8.625,4.229,306332.9167,8.6494
17/06/2001,0.93,8.0389,4.246,235620,6.6528
18/06/2001,1.79,11.35555,4.263,197830.4167,5.5858
19/06/2001,1.56,9.15,4.279,183228.125,5.1735
20/06/2001,14.55,4.2028,4.294,178075,5.028
21/06/2001,1.03,7.6611,4.309,166624.7917,4.7047
22/06/2001,0.93,8.61665,4.323,148013.3333,4.1792
23/06/2001,0.25,10.10835,4.337,137133.3333,3.872
24/06/2001,0.45,11.9389,4.349,129405.4167,3.6538
25/06/2001,3.64,11.8861,4.361,125396.25,3.5406
26/06/2001,0.11,13.75835,4.373,122247.7083,3.4517
27/06/2001,0.77,12.09445,4.383,118238.5417,3.3385
28/06/2001,0.45,14.3389,4.394,110223.75,3.1122
29/06/2001,0.02,16.13335,4.403,105070.625,2.9667
30/06/2001,0.76,14.0028,4.412,100204.375,2.8293
01/07/2001,0.2,10.76945,4.42,95334.58333,2.6918
02/07/2001,0,12.47225,4.427,88176.875,2.4897
03/07/2001,0.01,15.9722,4.433,81306.04167,2.2957
04/07/2001,0,15.49165,4.439,76726.66667,2.1664
05/07/2001,0.01,14.9917,4.445,72147.29167,2.0371
06/07/2001,0,17.2861,4.449,67277.5,1.8996
07/07/2001,0,18.93055,4.453,62698.125,1.7703
08/07/2001,0.02,14.525,4.456,58688.95833,1.6571
09/07/2001,0.42,13.7139,4.459,54970.20833,1.5521
10/07/2001,0.6,13.725,4.46,52105,1.4712
11/07/2001,0.77,15.59165,4.461,49813.54167,1.4065
12/07/2001,4.87,16.14725,4.462,46951.875,1.3257
13/07/2001,1.11,16.76115,4.461,46951.875,1.3257
14/07/2001,0.79,18.56945,4.46,46665,1.3176
15/07/2001,2.97,18.35,4.458,43516.45833,1.2287
16/07/2001,5.11,13.325,4.456,42659.375,1.2045
17/07/2001,1.03,13.2778,4.453,43803.33333,1.2368
18/07/2001,0.35,16.56945,4.449,42942.70833,1.2125
19/07/2001,0.19,20.1611,4.444,38650.20833,1.0913
20/07/2001,2.16,20.8917,4.439,36071.875,1.0185
21/07/2001,0.78,16.6611,4.433,34067.29167,0.9619
22/07/2001,0.68,15.7028,4.426,32066.25,0.9054
23/07/2001,0.19,18.56665,4.419,30631.875,0.8649
24/07/2001,0.27,18.8472,4.411,28914.16667,0.8164
25/07/2001,0,18.6778,4.402,27855.20833,0.7865
26/07/2001,2.58,19.1,4.393,26597.91667,0.751
27/07/2001,3.53,17.9944,4.383,26109.16667,0.7372
28/07/2001,0.4,17.5361,4.372,26824.58333,0.7574
29/07/2001,0,18.95,4.361,25822.29167,0.7291
30/07/2001,0.26,18.61385,4.349,23906.25,0.675
31/07/2001,0.37,19.85835,4.336,22730.41667,0.6418
01/08/2001,0.98,15.64445,4.322,21760,0.6144
02/08/2001,0.12,11.2444,4.308,20899.375,0.5901
03/08/2001,0,11.28055,4.294,20527.5,0.5796
04/08/2001,0,12.43055,4.278,20240.625,0.5715
05/08/2001,0,15.0278,4.262,19581.875,0.5529
06/08/2001,0,18.02775,4.245,18894.79167,0.5335
07/08/2001,0.07,19.5,4.228,18122.70833,0.5117
08/08/2001,5.14,18.99445,4.21,17492.29167,0.4939
09/08/2001,2.94,16.92225,4.191,20527.5,0.5796
10/08/2001,3.21,15.88615,4.172,20442.5,0.5772
11/08/2001,0.59,17.44445,4.152,18866.45833,0.5327
12/08/2001,2.7,18.4389,4.132,17920.83333,0.506
13/08/2001,2.5,16.4639,4.111,17463.95833,0.4931
14/08/2001,0.59,16.65,4.089,17605.625,0.4971
15/08/2001,0.04,13.59445,4.067,17007.08333,0.4802
16/08/2001,0.05,10.79445,4.044,16033.125,0.4527
17/08/2001,0.25,12.12225,4.021,15402.70833,0.4349
18/08/2001,0.51,13.37225,3.997,15002.5,0.4236
19/08/2001,0.07,14.15555,3.972,14602.29167,0.4123
20/08/2001,2.23,12.55275,3.947,14372.08333,0.4058
21/08/2001,5.95,11.60555,3.922,14542.08333,0.4106
22/08/2001,17.98,11.96945,3.895,19610.20833,0.5537
23/08/2001,9.58,9.7917,3.869,24908.54167,0.7033
24/08/2001,5.23,7.15835,3.841,24536.66667,0.6928
25/08/2001,2.01,7.65835,3.814,22415.20833,0.6329
26/08/2001,3.25,9.7111,3.785,21072.91667,0.595
27/08/2001,6.15,9.19445,3.757,21699.79167,0.6127
28/08/2001,0.57,10.25555,3.727,21473.125,0.6063
29/08/2001,0.46,12.175,3.698,19840.41667,0.5602
30/08/2001,2.04,12.13335,3.667,18094.375,0.5109
31/08/2001,0.68,11.90555,3.637,17350.625,0.4899
01/09/2001,1.63,13.0389,3.606,16978.75,0.4794
02/09/2001,3.54,8.6722,3.574,16348.33333,0.4616
03/09/2001,0,9.4694,3.542,16348.33333,0.4616
04/09/2001,0.07,11.06945,3.509,16174.79167,0.4567
05/09/2001,0.23,9.2,3.476,15087.5,0.426
06/09/2001,0,8.2333,3.443,14343.75,0.405
07/09/2001,0,9.7139,3.409,13886.875,0.3921
08/09/2001,0,9.33335,3.375,13511.45833,0.3815
09/09/2001,0.02,8.3778,3.341,12912.91667,0.3646
10/09/2001,0.01,7.0722,3.306,12682.70833,0.3581
11/09/2001,0,6.72775,3.271,12480.83333,0.3524
12/09/2001,0.1,8.13335,3.235,12197.5,0.3444
13/09/2001,1.49,11.28335,3.199,12052.29167,0.3403
14/09/2001,0,12.8389,3.163,11825.625,0.3339
15/09/2001,0.18,13.2083,3.127,11510.41667,0.325
16/09/2001,0.36,13.25,3.09,11166.875,0.3153
17/09/2001,15.35,8.5111,3.053,11567.08333,0.3266
18/09/2001,4.19,5.44445,3.015,17807.5,0.5028
19/09/2001,0.5,7.31945,2.977,16720.20833,0.4721
20/09/2001,0.1,8.52775,2.939,14343.75,0.405
21/09/2001,0.79,10.12775,2.901,12997.91667,0.367
22/09/2001,0.04,12.74165,2.863,12197.5,0.3444
23/09/2001,0,13.7528,2.824,11623.75,0.3282
24/09/2001,0,14.1306,2.785,11280.20833,0.3185
25/09/2001,0.27,14.78055,2.746,10936.66667,0.3088
26/09/2001,0.42,14.06945,2.707,10706.45833,0.3023
27/09/2001,0,12.8472,2.667,10649.79167,0.3007
28/09/2001,0.43,14.1972,2.627,10649.79167,0.3007
29/09/2001,0.14,15.68055,2.588,10479.79167,0.2959
30/09/2001,5.88,9.81115,2.548,10277.91667,0.2902
01/10/2001,14.26,5.01945,2.507,19468.54167,0.5497
02/10/2001,0.25,2.3889,2.467,19897.08333,0.5618
03/10/2001,0.33,3.08335,2.427,16291.66667,0.46
04/10/2001,0.24,5.19165,2.386,13855,0.3912
05/10/2001,0.61,4.89725,2.346,12767.70833,0.3605
06/10/2001,0.02,6.91945,2.305,12254.16667,0.346
07/10/2001,0,7.63335,2.264,11882.29167,0.3355
08/10/2001,0,9.5722,2.224,11538.75,0.3258
09/10/2001,0.51,9.27225,2.183,11251.875,0.3177
10/10/2001,1.98,9.79445,2.142,10965,0.3096
11/10/2001,0.03,6.1361,2.101,10795,0.3048
12/10/2001,0.1,7.7667,2.06,10795,0.3048
13/10/2001,1.27,6.03055,2.02,10795,0.3048
14/10/2001,0.09,4.5861,1.979,10795,0.3048
15/10/2001,0.28,2.375,1.938,10851.66667,0.3064
16/10/2001,0.05,2.23055,1.897,10880,0.3072
17/10/2001,0.02,3.3972,1.856,10678.125,0.3015
18/10/2001,0.26,6.6278,1.816,10536.45833,0.2975
19/10/2001,0.73,6.85835,1.775,10391.25,0.2934
20/10/2001,1.33,7.73335,1.735,10334.58333,0.2918
21/10/2001,7.45,6.7528,1.694,10334.58333,0.2918
22/10/2001,3.54,6.2083,1.654,14258.75,0.4026
23/10/2001,6.71,5.8167,1.614,14658.95833,0.4139
24/10/2001,1.12,3.40555,1.574,14170.20833,0.4001
25/10/2001,0.5,1.3222,1.534,13971.875,0.3945
26/10/2001,1.93,2.48055,1.495,13571.66667,0.3832
27/10/2001,12.41,0.58335,1.455,14315.41667,0.4042
28/10/2001,0.46,-1.5722,1.416,15746.25,0.4446
29/10/2001,0.46,-2.275,1.377,13915.20833,0.3929
30/10/2001,2.92,-1.51385,1.338,12796.04167,0.3613
31/10/2001,1.69,-2.35835,1.299,12512.70833,0.3533
01/11/2001,0.13,-3.05835,1.261,12310.83333,0.3476
02/11/2001,0.64,-2.04445,1.222,11138.54167,0.3145
03/11/2001,11.5,0.36945,1.184,10593.125,0.2991
04/11/2001,28.3,1.66385,1.147,28457.29167,0.8035
05/11/2001,10.03,0.04725,1.109,42085.625,1.1883
06/11/2001,14.47,-0.5861,1.072,31205.625,0.8811
07/11/2001,12.04,-1.1417,1.035,28170.41667,0.7954
08/11/2001,9.47,-0.44165,0.999,24763.33333,0.6992
09/11/2001,6.95,3.41385,0.963,25910.83333,0.7316
10/11/2001,0.41,5.8222,0.927,43803.33333,1.2368
11/11/2001,0.28,6.71945,0.891,52391.875,1.4793
12/11/2001,14.13,3.20555,0.856,51531.25,1.455
13/11/2001,9.59,-0.85555,0.821,56971.25,1.6086
14/11/2001,8.14,-2.98335,0.787,46951.875,1.3257
15/11/2001,1.11,-4.75835,0.753,38937.08333,1.0994
16/11/2001,3.2,-2.21665,0.719,33497.08333,0.9458
17/11/2001,1.95,-0.33335,0.686,33210.20833,0.9377
18/11/2001,0.15,1.4583,0.653,31492.5,0.8892
19/11/2001,0.46,3.05275,0.62,30061.66667,0.8488
20/11/2001,0.13,4.64445,0.588,29487.91667,0.8326
21/11/2001,0.43,1.9083,0.557,29201.04167,0.8245
22/11/2001,0.43,-0.45,0.526,29487.91667,0.8326
23/11/2001,9.66,-1.71945,0.495,28287.29167,0.7987
24/11/2001,3.77,-2.40275,0.465,29487.91667,0.8326
25/11/2001,5.2,-2.71945,0.435,29201.04167,0.8245
26/11/2001,16.35,-3.2833,0.406,28258.95833,0.7979
27/11/2001,1.37,-5.1528,0.377,28085.41667,0.793
28/11/2001,0.35,-6.21945,0.349,24936.875,0.7041
29/11/2001,0.1,-6.03055,0.321,19925.41667,0.5626
30/11/2001,0.13,-5.94165,0.294,19953.75,0.5634
01/12/2001,1.02,-5.5278,0.267,19840.41667,0.5602
02/12/2001,0.89,-2.9972,0.241,20155.625,0.5691
03/12/2001,6.49,-1.88055,0.215,20842.70833,0.5885
04/12/2001,25.59,1.34445,0.19,33210.20833,0.9377
05/12/2001,6.38,1.66665,0.166,102205.4167,2.8858
06/12/2001,5.31,-1.58615,0.142,90181.45833,2.5463
07/12/2001,1.07,-3.4861,0.118,68425,1.932
08/12/2001,17.41,-1.05555,0.096,58975.83333,1.6652
09/12/2001,9.7,-2.7083,0.073,56971.25,1.6086
10/12/2001,3.21,-7.475,0.052,50674.16667,1.4308
11/12/2001,1.27,-11.275,0.031,42085.625,1.1883
12/12/2001,1.55,-7.1361,0.01,38076.45833,1.0751
13/12/2001,1.01,-4.8028,0,40654.79167,1.1479
14/12/2001,0.59,-2.425,0,38937.08333,1.0994
15/12/2001,0.53,-2.70555,0,36932.5,1.0428
16/12/2001,1.6,-5.025,0,34067.29167,0.9619
17/12/2001,3.89,-7.26115,0,32349.58333,0.9134
18/12/2001,2.12,-9.9,0,30061.66667,0.8488
19/12/2001,5.94,-7.22225,0,28343.95833,0.8003
20/12/2001,1.01,-3.3528,0,28914.16667,0.8164
21/12/2001,0.47,-4.8639,0,28914.16667,0.8164
22/12/2001,0.3,-3.78335,0,28372.29167,0.8011
23/12/2001,5.77,-2.05275,0,28028.75,0.7914
24/12/2001,0.42,-2.3139,0,28630.83333,0.8084
25/12/2001,0.07,-3.73055,0,26767.91667,0.7558
26/12/2001,0,-3.40555,0,23877.91667,0.6742
